News Headline,Sentiment
Finnish metal products company Componenta Oyj net profit rose to 26.1 mln euro ( $ 35.9 mln ) for the first quarter of 2007 from 5.3 mln euro ( $ 7.3 mln ) for the same period of 2006 .,positive
UBS raises Peloton’s price target to $40,positive
$NGL - NGL Energy Partners (NGL) Presents At RBC Capital Markets Midstream Conference - Slideshow. Keep reading:… https://t.co/KxjcrlAlcX,neutral
"Bharti, HCL Tech good buys in a falling market: Deepak Mohoni",positive
$AWF - AllianceBernstein Global High Income Fund declares $0.0655 dividend https://t.co/AKkiA6LV9o,neutral
"S&P 500, Nasdaq hit record closing highs; Chinese workers return",positive
Can Northland Power Inc.'s (TSE:NPI) ROE Continue To Surpass The Industry Average?,neutral
Is Clean Energy Fuels Corp (CLNE) A Good Stock To Buy?,neutral
"Besides we have increased the share of meat in various sausages and are offering a number of new tastes in the grill products and shish kebabs segment , '' Paavel said .",positive
"Prefer Arvind among textile stocks; see improvement revenue growth, margins: Girish Pai",positive
Lupin Q2 net dips 35 per cent to Rs 409 crore,negative
$EVI $CLE - EVI Industries to acquire Commercial Laundry Equipment Company https://t.co/P1o8hQjea4,neutral
Twitter is now letting people hide unwanted replies to their tweets as part of a broader effort to make the platfor… https://t.co/rYtx0jem05,neutral
China tariff cut set to power Wall Street to record highs,positive
If You Had Bought CyberArk Software (NASDAQ:CYBR) Shares Five Years Ago You'd Have Made 140%,positive
3 Top Growth Stocks to Buy in February,neutral
Fancy Dans on the move FAB Glasgow gift and interiors store Fancy Dans is moving !,neutral
"$ASLN $KZIA $XXII - KL, CBAY among premarket losers https://t.co/ITIV0JhjBM",negative
"Musk suggests Tesla has 187,000 orders for Cybertruck - tweet #ElonMusk #baron #MarketScreener… https://t.co/cFon5dnm1m",positive
HMT plunges 10% as government decides to shutdown sick PSUs,negative
Coronavirus reports hang over cruise line sector,negative
Greeks brace for stock market carnage after five-week shutdown,negative
Sell Wipro Ltd at a target of Rs 501: Sandeep Wagle,negative
"BlackRock Inc. is pouring cold water on equity bulls, saying this year’s double-digit returns will be tough to matc… https://t.co/ug0vRRXxPv",negative
"Ray Dalio says the global economy is heading for a ""great sag."" The billionaire investor says the world is dealing… https://t.co/SaSbdjPlIk",negative
Amrutanjan Healthcare Q4 net up 89 pc to Rs 5.59 cr,positive
Scandinavian Tobacco Group A/S Earnings Missed Analyst Estimates: Here's What Analysts Are Forecasting Now,negative
Mustard seed futures up further,positive
"$UVXY - UVXY: Sell, And Sell Short. Read more and sign up for updates: https://t.co/UcrJxea8AC #investing #finance #trading",negative
WHO worries about 'shortage' of protective equipment,neutral
"The fair value of the property portfolio doubled as a result of the Kapiteeli acquisition and totalled EUR 2,686.2 1,259.7 million .",positive
"BDX, GLOP among premarket losers",negative
Ranbaxy plunges 20% as USFDA halts drug imports from Toansa plant,negative
Highlight: 'We're really in this for the long run' One Medical CEO Amir Dan Rubin says about announcing their IPO... https://t.co/UWmcKv0INF,neutral
Climate Change Is Coming for Your Oreos,neutral
Property Lenders Surge After India Central Bank Eases Cash Rules,neutral
"The Annual Report contains the financial statements , the consolidated financial statements , the report by the Board of Directors and the auditor 's report .",neutral
"Just Dial has been a proxy to e-commerce play: Deepak Shenoy, Capital Mind",neutral
"SIB posts higher Q2 net, to focus on CASA funds",positive
$PIR - Pier 1 Imports gains after report of Guggenheim engagement https://t.co/7iHoWPzrJp,positive
The sale will lead to a pretax capital gain of EUR 22 million for the Finnish company in 2011 .,positive
"Broad-based rally begins; Nifty may retest 8,350-8,400: Ashwani Gujral",neutral
"Sugar remains weak on ample supply, low demand",negative
"Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 .",negative
Colombia Faces More Protests as Police Tactics Enrage Marchers,neutral
Trump Sets Up Clash in Congress With $4 Billion Cut for Warships,neutral
"Finnish property investor Sponda said it has agreed a 100 mln eur , five-year mln credit facility with Swedbank and a 50 mln eur , seven-year facility with OKO Bank .",neutral
Platinum supplies may be hit if Africa unrest spirals,negative
Interest rate conditions of the Magyar Nemzeti Bank effective from 8 April 2020 #economy #MarketScreener… https://t.co/LtgoxFiEBO,neutral
Buy AB Nuvo Ltd with a target of Rs 1925: Mitesh Thacker,positive
Saputo Canadian Closures Show How Much Dairy Industry Is Hurting,negative
"The one dark spot on the horizon , however , was the company 's performance in the Finnish bottled water market .",negative
"Glenmark Pharmaceuticals Limited Just Beat Analyst Forecasts, And Analysts Have Been Updating Their Predictions",positive
"Stocks of PSBs may correct 3-7% on weak results, buy on dips: Mehraboon Irani",negative
Rouble down in line with oil ahead of US jobs data,neutral
Jeera futures rise 1.70 per cent on pick-up in demand,positive
La Jolla Pharma to reassess development of LJPC-401,negative
"engage:BDR : 25 New Clients, Revenue Growth & Balance Sheet Improvements #engage:BDR #Stock #MarketScreener… https://t.co/bwNFFeO1w4",positive
$POL - PolyOne declares $0.2025 dividend https://t.co/GvENRbisJO,neutral
Knoll (NYSE:KNL) Has A Pretty Healthy Balance Sheet,positive
"Hopes of kerosene, LPG price hike fuel gains in oil, gas stocks",positive
Sell Divis Lab with a target of Rs 1305: Sandeep Wagle,negative
"Essar Oil, Essar Ports crack as promoters deny delisting plans",negative
Cummins upgrades FY15 revenue guidance by 10-15% on improvement in business dynamics,positive
U.S. consumer debt rose more than forecast in October https://t.co/854qz3rA4V,positive
"Sluggish demand, currency swings may hit TCS profit",negative
150 has been strong resistance for Everest Kanto: Sanjeev Agarwal,negative
Nickel futures fall 0.28 pc on profit-booking,negative
Did Amazon finally have its iPhone moment? @JimCramer talks one-day shipping and what it meant for #StockoftheDay... https://t.co/zfeRpY7NNk,neutral
Marijuana Stocks Have Serious Cash Concerns,negative
Development Corporation Bank a unique player in MSME segment: Avinnash Gorakssakar,positive
U.S. factory and services activity quicken in November: Markit https://t.co/Uvnds2WdjP https://t.co/NlVK9IhoJ1,positive
Eicher Motors Q2 net profit rises 41 per cent to Rs 222 crore,positive
$ACB (+0.4% pre) Aurora Cannabis sets early conversion price - SA https://t.co/3CJO7WKWyx,positive
Partnering with Costco is the latest major expansion for Beyond Meat https://t.co/TEcFCWg7Ej,neutral
Acreage Open Its First Cannabis Cultivation Facility In The Pacific Northwest,neutral
$ZM (-2.0% pre) Taiwan is taking cybersecurity seriously by banning the use of Zoom in government - Quartz https://t.co/zK7kcySMev,negative
Gillette India Q1 Net up 16.57 per cent at Rs 17.68 crore,positive
3Y Auction Tails On Muted Buyer Demand Despite Unlimited Fed QE  https://t.co/5jkVn4FpFL,negative
"Gas pricing decision will determine next move on Reliance: Ambareesh Baliga, Market Expert",neutral
"It is the first oil company to join RSPO and commits fully to sustainable sourcing of feedstocks for the production of its NExBTL biodiesel , it said .",neutral
AM Best Places Credit Rating of Armour Secure Insurance S.A. de C.V. Under Review With Developing Implications… https://t.co/gg8ANRXgpT,neutral
IT stocks lead gain in weak market post Infosys results,positive
"Nyrstar has also agreed to supply to Talvivaara up to 150,000 tonnes of sulphuric acid per annum for use in Talvivaara 's leaching process during the period of supply of the zinc in concentrate .",positive
Gateway Distriparks gains over 4.5%; earnings beat estimates,positive
"It holds 38 percent of Outokumpu 's shares and voting rights , but in 2001 lawmakers gave it permission to reduce the stake to 10 percent .",neutral
"Myllykoski , with one paper plant in Finland , one in the US and three in Germany , had revenues of EUR286m in the first half of 2010 and an operating loss of EUR12m , Reuters said .",negative
Commodities futures now part of supply chain,neutral
About half of U.S. small businesses haven't paid their full rent or mortgage yet this month as a result of the coro… https://t.co/dAA1uF6zsj,negative
California Intensifies Fossil Fuel Fight With Drilling Ban,negative
Futures back off after four-day rally ahead of crucial jobs report,negative
London Stock Exchange : Notice of Redemption #LondonStockExchange #Stock #MarketScreener https://t.co/oSK7AsouUi https://t.co/4YLjbfyYuD,neutral
Owens Corning upgraded at Wells after raising residential insulation prices,positive
"Finnish Cargotec 's Kalmar , the business area providing container handling solutions , has been awarded an order for a further ten E-One rubber-tyred gantry RTG cranes from Saigon Newport Company SNP , in Vietnam .",positive
Five reasons why investors should subscribe to EIL OFS,positive
UnitedHealth stock price target raised to $338 from $303 at CFRA,positive
Merck Q1 net up 14 pc at Rs 14 cr,positive
How to play Nifty options ahead of Bihar elections and win,neutral
Enfindus sceglie gli inverter SolarEdge per 1 GW di progetti fotovoltaici in Europa,neutral
Nitin Fire surges as Amitabh Bachchan buys 0.51% stake,positive
"Indicators pointing downwards, Nifty may break below 5,970 levels: Mitesh Thacker",negative
"Sensex, Nifty trading in a range; top 20 intraday trading ideas",neutral
"Bernie Sanders continues to challenge Joe Biden for the lead spot among Democratic voters nationally, according to... https://t.co/oG49GKDPSc",neutral
Edible Oil prices to come down,negative
TailDex up 8% and above 12.00. https://t.co/mDoD4jRfQy,positive
"South Korea shares subdued as weak exports data weigh, won edges lower",negative
"Monsoon pick-up helps to lower guar, oilseed prices",negative
$CBAY - CymaBat halts trial of seladelpar; shares dip 4% https://t.co/0XHQXzW5ai,negative
"Alstom India, CMC gain as Sadananda Gowda presents Rail Budget 2014",positive
"""A Once In A Decade Divergence"" Warns This Global Macro Fund https://t.co/q2i7nMOsdB",negative
Fed's Williams says rates are 'in the right place' but policy is not set in stone,neutral
"Wagon makers, ancillary stocks to go up nearer to Railway Budget: Ajay Bagga",positive
Intelsat cut to Market Perform at Raymond James,negative
"CDW EPS beats by $0.09, beats on revenue",positive
Kansai Nerolac Paints Q2 net profit up by 40.62 per cent at Rs 72.66 crore,positive
Varun Berry to take over as CEO of PepsiCo India Foods,neutral
Sales increased due to growing market rates and increased operations .,positive
"Turmeric, jeera decline on subdued demand",negative
Iran Demands $6 Billion Oil Payment From South Korea: Chosun,neutral
DOJ preps legal action against Live Nation - WSJ,negative
"The buildings , with about 40 condominiums each , will be built in 4 or 5 stages .",neutral
$AQST FDA approves Aquestive's ALS treatment https://t.co/7g7ZbrkoqF via @YahooFinance,positive
Procter and Gamble Q2 net profit up 18.40 per cent at Rs 90.66 crore,positive
"Hong Kong shares end down, losses limited by better-than-expected China data",negative
Renewed global economy fears hit Asia markets,negative
Wall Street slips from record highs at open after jobs report,negative
Select base metals drop on global cues,negative
Futures dip from all-time highs,negative
"HollyFrontier outlines new biodiesel project, to buy back $1B in shares",positive
"However , he expects banks to provide alternative financing .",positive
On the hour https://t.co/A3Li2E7VIs,neutral
Stock Exchange Release 10/3/2011 12:00 Sanoma has published its Annual Report and Financial Statements for 2010 and its first Corporate Responsibility Report .,neutral
Smaller real estate stocks look good: Ashwani Gujral,positive
"Avoid bank stocks: Prateek Agarwal, ASK Investment Managers",negative
"How Much Of Guangzhou Automobile Group Co., Ltd. (HKG:2238) Do Institutions Own?",neutral
S&P 500 down 0.2%; Nasdaq Composite down 0.3%,negative
Liberty Global PLC maintained as buy with $32 price target at Benchmark,positive
"RECAP 11/22 +Pos Comments:
$APTV + Wolfe
$ALV + Wolfe
$VC + Wolfe
$HMLP + DNB Markets
$HEPA + Brookline",positive
Is It Too Late To Consider Buying Atlantic Power Corporation (TSE:ATP)?,neutral
New York joins states suing e-cigarette maker Juul,negative
Strike On Tuesday Looms For Canadian National After Teamsters Sends Notice To Company,neutral
$ASMB - Assembly Biosciences (ASMB) Presents At Jefferies Global Healthcare Conference - Slideshow. Get more info o… https://t.co/MtfizeNa33,neutral
Saudi Arabia to Block Return of Expats Who Travel to China,neutral
"The report goes on to provide detailed profiles of ten leading European specialty chemicals companies , and brief profiles of other major players .",neutral
News Highlights : Top Global Markets News of the Day #NewsHighlights #economy #MarketScreener… https://t.co/70WlBhNOkd,neutral
Cera Sanitaryware Q3 net up 50.18% at Rs 16.16 crore,positive
Okta +1.9% as new bull sees entry point,positive
Sebi mulls stronger norms to check misuse of POAs by brokers,neutral
"Most Saudi Arabian banking stocks climbed, even as the main local gauge fell, ahead of Saudi Aramco’s giant listing https://t.co/mynKhbSGvk",positive
Rush to Green Sparks Concern of Bubble in ESG Assets,negative
"Profit for the period was EUR 10.9 mn , down from EUR 14.3 mn in 2009 .",negative
"AGCO -4.2% on Q4 miss, soft guidance",negative
WWE stock price target cut to $58 from $92 at MKM Partners,negative
"Votorantim Celulose e Papel ( VCP ) is part of the Votorantim Group , a major Brazilian conglomerate .",neutral
I would suggest to stay away from telecom stocks: G Chokkalingam,negative
"Operating profit for the 12-month period decreased from EUR28 .2 m while net turnover increased from EUR313 .42 m , as compared to the financial year 2004 .",negative
"Rupiah extends losses, hits lowest since August 1998",negative
Rupee weakens by 41 paise after Fed tapering,negative
Bluebird bio stock price target cut to $86 from $172 at Evercore ISI,negative
Karuna Therapeutics 'cautiously optimistic' about schizophrenia drug results in next trial: CEO https://t.co/p4vsl99X3m,positive
Sell Crompton Greaves with target price of Rs 192: Vijay Bhambwani,negative
Indian cashew exports to touch new high this fiscal,positive
Gold trades flat a day before Diwali,neutral
$SBUX - Starbucks Likely Range Bound After Inconclusive Q4 2019 Earnings. Sign up for updates on Seeking Alpha!… https://t.co/I9CAnlrces,negative
"Trader Warns ""The Rally Is Crumbling Below The Surface"" https://t.co/kdxXwZGizy",negative
Productivity and Costs increase 1.4% in Q4,neutral
Jetstar to cut capacity by 10% in January as pilots take industrial action,negative
Euronext posts strongest September since 2008,positive
Tekla will implement the renewal in software versions which will be introduced in spring 2011 .,positive
"Stocks face 50% odds of correction in 2020, Vanguard’s Davis says",negative
"Competition, delay in drug approvals may take a toll on pharma co health",negative
"Highlight: ""Furniture has gotten smarter because it needs to work double time,"" Queer Eye's @BobbyBerk says. ""There… https://t.co/tfss68CSRq",neutral
Dunkin' Brands Accelerates Growth Into 2020,positive
Kaveri Seeds under bear attack?,negative
"Jumia to Announce Fourth Quarter and Full Year 2019 Results on February 25, 2020",neutral
Four Things to Know Monday: ▶ Pro-democracy candidates sweep H.K. election ▶ China to raise penalties on IP theft… https://t.co/CxUe4IfkRh,neutral
"Becton, Dickinson slips 9% on lowered guidance",negative
Nifty's consolidated P/E makes Indian markets cheaper than its peers,neutral
Arun Jaitley hopes passage of amended insurance bill in Winter Session; Max India surges 10%,positive
"Sensex ends the day below 26,000; TCS, RIL big losers",negative
Calculus: Higher working capital weighs heavy on L&T,negative
LT Foods Q4 net jumps more than seven-fold at Rs 9.69 crore,positive
Can the party in US stocks keep going in 2015?,neutral
"Home Depot sales miss, shares plunge",negative
OMCs pullback on hopes of no fuel price cut in near term,positive
Blue Star Q4 net profit down at Rs 56.85 crore,negative
"Top-6 blue-chips add Rs 38,362 cr in m-cap; TCS biggest gainer",positive
Anchiano Therapeutics downgraded to peer perform from outperform at Oppenheimer,negative
Talvivaara Mining Company Plc Talvivaara Mining Company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as bioheapleaching to extract metals out of ore .,neutral
Bharat Forge Q3 Net jumps two-fold to Rs 196.34 crore,positive
Bosch's March quarter net slides 11.90%,negative
"In the beginning of this year , Wartsila had secured an order to deliver four gas-fuelled main engines and propulsion machinery for the same vessel .",positive
Kellogg -6% after profit outlook disappoints,negative
All YIT Capital Markets Day materials will be available on the company 's Internet site at www.yitgroup.com/investors at 10:30 on September 26 .,neutral
HP is open to exploring bid from Xerox: RTR,neutral
"Slower project execution, drop in business verticals to weigh heavy on L&T",negative
$AIF - Apollo Tactical Income Fund cuts dividend by 9% https://t.co/BvblFTtyWK,negative
"Infosys tanks 8%; m-cap down by Rs 14,235 cr as BG Srinivas quits",negative
China M&A Bankers Face Another Grim Year,negative
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .",negative
"GENEVA , Feb. 10 -- Tero Aaltonen , Finland has developed a radio resource control method .",neutral
"The stock price rose 70.0 ores or 0.9 % to close at SEK77 .65 , ending a two-day streak of losses .",positive
"Dow Industrials climbs past 28,000 for first time - Chron",positive
.@realDonaldTrump has repeatedly touted his friendship with China's President Xi. @JimCramer says @BernieSanders wo… https://t.co/ixnYugXsRX,neutral
It will use the proceeds from the transaction to achieve its target .,neutral
Weebit Nano : Leti test results show efficiency improvements #WeebitNano #Stock #MarketScreener… https://t.co/vcVPWljJat,neutral
"Divisional sales demand in the half remained `` inconsistent '' , it added .",negative
Net sales surged by 30 % to EUR 36 million .,positive
"Construction Partners EPS in-line, beats on revenue",positive
"Bond investors factor in rate cut, yields head lower",positive
The 2015 target for net sales has been set at EUR 1bn and the target for return on investment at over 20 % .,positive
Hermes GPE raises $603.5m for PEC IV alongside $1bn BTPS mandate,neutral
"Coronavirus continues to spread, retailers are feeling the impact",neutral
The fair value of the company 's investment properties went down to EUR2 .769 bn at the end of September 2009 from EUR2 .878 bn a year earlier .,negative
Efore 's results for the last quarter showed an even faster improvement as the company managed to better source its components .,positive
Nomura highlights casino sleeper amid coronavirus anxiety,neutral
"REC posts Rs 1,228 crore profit in Q3, announces interim dividend",neutral
Sebi exempts Prozone promoter trust from making open offer,neutral
U.S. stock market opens lower after hotter-than-expected jobs report,negative
Financial details were not disclosed .,neutral
RCom has lot of potential: Devang Visaria,positive
Jyoti soars 18% on bagging Rs 139 crore order,positive
Ushdev International Q2 profit up 112 per cent to Rs 44 crore,positive
Euro rebounds in Asia after drop on ECB easing plan reports,negative
"Introducing Hitech & Development Wireless Sweden Holding (STO:HDW B), The Stock That Slid 60% In The Last Year",negative
Samsung Everland IPO seen spurring Samsung Group restructure,neutral
The Lazard (NYSE:LAZ) Share Price Is Down 26% So Some Shareholders Are Getting Worried,negative
"Since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in the report .",negative
BP lifts Britain's FTSE towards 4-1/2 month high,positive
Amtek Auto tumbles on default fears,negative
HT Media overseas arm picks up 5 per cent stake in Dealstreetasia,positive
Afya -3.4% on offering of class A common shares,negative
"Roger Federer, preparing for life after tennis, buys stake in Swiss sneaker company after Nike contract expires https://t.co/oNmlohXmfL",neutral
"HELSINKI ( AFX ) - Shares closed higher , led by Nokia after it announced plans to team up with Sanyo to manufacture 3G handsets , and by Nokian Tyres after its fourth-quarter earnings report beat analysts ' expectations , dealers said .",positive
I was not pleased with the way that Navy Seal Eddie Gallagher’s trial was handled by the Navy. He was treated very… https://t.co/bFwiFKQi9e,neutral
"$OMF - OneMain Holdings EPS beats by $0.21, beats on revenue https://t.co/wjkkgO3kFK",positive
"The pulp production in Finnish Kemij+Ærvi will also be liquidated and about 1,100 employees loose their jobs .",negative
"PNB shares settle down 1.79%; m-cap erodes by Rs 1,373 crore",negative
"Turun kaupunkin , Finland based company has awarded contract to Lemminkainen Talotekniikka Oy for electrical installation work .",positive
Renewable Energy and Tallgrass Energy among Energy/Materials gainers; Lonestar Resources and Pacific Drilling among losers,neutral
"Global cues can drag CNX IT, Bank Nifty further down: Ashwani Gujral",negative
WeWork sues SoftBank for backing out of $3bn deal https://t.co/l1e6iCiS0T,negative
"Refining, petrochem boost to help Reliance Industries maintain profitability",positive
$JKHY: Jack Henry increases quarterly dividend to $0.43/share from $0.40/share https://t.co/qKWFqFJW2n,positive
"Mining and manufacturing behind disappointing GDP data: Ajay Bodke, Prabhudas Lilladher",negative
Large cap stocks have not seen correction post Q1 results: Deepak Shenoy,negative
Yum beats Q3 profit expectations,positive
Torrent Pharma Q4 net dips 27.56% to Rs 42.84 crore,negative
FDA OKs Tandem's Control-IQ; shares up 1%,positive
"Any list of the most-popular online TV services begins with Netflix, Amazon and Hulu. But after those comes the unl… https://t.co/wSTZwc5ErK",neutral
"New Chairman of the Board of Directors , Mr Chaim Katzman , will give a presentation and answer questions .",neutral
Teen used ‘ghost gun’ in California high school shooting https://t.co/AFzUEK7oi9,neutral
"The business has sales of about ( Euro ) 35 million ( $ 44million ) , and has been responsible for sales and marketing of Lanxess 's paper chemicals business , which Kemira bought for ( Euro ) 88 million early this year ( CW , Jan. 11 , p. 22 ) .",neutral
$PFE $CVS $OPK - Healthcare firms pile on intiaties as COVID-19 pandemic advances https://t.co/fS66vRei8N,neutral
Elliott Capital sells its stake in XPO Logistics Europe,neutral
GSPC likely to postpone IPO as merchant bankers advise caution,negative
China yuan retreats from near 5-month high versus US dollar,negative
Materials Down On Mixed Trade-Negotiations Messages -- Materials Roundup #economy #MarketScreener… https://t.co/zehF7KVS7g,negative
"Finnish steel maker Rautaruukki Oyj ( Ruukki ) said on July 7 , 2008 that it won a 9.0 mln euro ( $ 14.1 mln ) contract to supply and install steel superstructures for Partihallsforbindelsen bridge project in Gothenburg , western Sweden .",positive
Sugar closes steady on sporadic buying,neutral
Hedge Funds Are Dumping Noble Corporation plc (NE),negative
"The China-driven growth in beef consumption may soon be over, @davidfickling shows (via @bopinion) https://t.co/HU4iT9k1bQ",negative
JBM Auto Q3 net up 60 per cent at Rs 24 crore,positive
UPDATE 1-Saudi airline flynas in talks to exercise Airbus A320neo options,neutral
$SILC: Silicom Limited sees Q1 revs below consensus https://t.co/wGtSELbYrm,negative
Chambal Fertilisers Q1 Net up by 47 per cent at Rs 112.98 crore,positive
"Rate-sensitive stocks could do well post elections: Jyotivardhan Jaipuria, BofA-ML",neutral
Monetary easing divides analysts on gold prices,neutral
Assertio to sell Gralise to Alvogen for $127.5M; shares up 40% premarket,positive
Sell Tech Mahindra Ltd with a stop loss of Rs 2606: Mitesh Thacker,negative
The Estée Lauder Companies Delivers Exceptional Fiscal 2020 Second Quarter Results,positive
"When God Appears in Contracts, That’s ‘Force Majeure’ ",neutral
Sadbhav Engineering Q2 Net declines 64% to Rs 10.13 crore,negative
Stocks Suffer 'Shocking' Down Week As Fed Balance Sheet Unexpectedly Shrinks https://t.co/bspsRi3Wow,negative
"Pulkovo park will be ready in 2016 , its first stage of 23,000 sq. m. will be finished in the first quarter of 2010 .",neutral
Optimism among U.S. small businesses plummets by most ever https://t.co/VDRgZaincK via @business https://t.co/dyFcwSxnbQ,negative
Goldman's Currie Sees Worst Oil Demand Shock in a Decade,negative
"TJX EPS beats by $0.02, beats on revenue",positive
Ramprasad Reddy to head Aurobindo Pharma's US-based arm,neutral
"In the fourth quarter of 2008 , net sales decreased to EUR 121.4 mn from EUR 165.5 mn in the fourth quarter of 2007 .",negative
Radiation and today is a full service house expert in radiation and nuclear safety issues .,neutral
"🏎 This electric car can reach 60 mph in 1.69 seconds, making it the fastest accelerating car in the world https://t.co/fkwMspRy1H",neutral
Cardamom futures fall 0.46% on profit-booking,negative
California Homebuilders Rush to Get Ahead of New Solar Mandate,neutral
ArcelorMittal Chief Executive Officer Lakshmi Mittal has already cut output at some furnaces .,negative
The project also implies an underground parking lot for 56 vehicles .,neutral
If You Had Bought Canadian Tire Corporation (TSE:CTC.A) Shares Five Years Ago You'd Have Made 24%,positive
KUDLOW SAYS TRUMP IS NOT READY TO SIGN ANY TRADE DEAL WITH CHINA,negative
Ipca Labs Q2 net nosedives 81% to Rs 12 crore,negative
Shipping Corp: Weak freight rates remain a major concern,negative
"Brexit is rattling Europe's market for carbon allowances, and the U.K. election may push traders off the fence no m… https://t.co/xKXLK2DGmM",neutral
Bharti Airtel slips on bourses; m-cap erodes by Rs 994 crore,negative
$BA $EADSY $EADSF - Boeing reports 30 orders of 737 MAX in November https://t.co/zOOFn8b2ip,positive
"UBS Upgrades Hasbro As Stock Price Bakes In Tariffs, Slow Holiday",positive
"Vaisala Oyj Press Release September 30 , 2010 Vaisala has signed a contract to sell its oxygen measurement technology and business to SICK Maihak GmbH .",positive
The most significant challengers in the market are Logset and Sampo-Rosenlew .,neutral
"Product deliveries will not be interrupted , the refiner said , giving no financial details .",neutral
"Digital Realty Trust, Inc. PFD SER G 5.875% declares $0.367188 dividend",neutral
IFF to merge with DuPont's $26.2 billion nutrition unit,neutral
"With Aldata , we can help retailers ensure that their merchandising and selections reflect customer demand and their evolving shopping behavior . ''",neutral
"With milk prices plunging to lows, dairy farmers are dumping the product to curb an oversupply during the… https://t.co/SuhBWCcDjd",negative
"I'm not an FA guy, but just heard a preview of Cathie Wood discussing $TSLA, which was interesting. 

Looking forwa... https://t.co/xxJOCGvt7y",neutral
"`` We can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added .",negative
Gold: Prepare For Bull Market To Begin Any Day. https://t.co/H54NIPOiww #business #finance #economy,positive
Kansai Nerolac rallies over 8% as Q1 net profit jumps 19.77%,positive
"Rapid7 EPS beats by $0.04, beats on revenue",positive
"United Breweries gains 28% in four days on bourses, valuations look stretched",positive
"Anil Ambani-led Reliance Infrastructure appoints ex-Vedanta chief, MS Mehta, as CEO",neutral
The company expects sales revenue of RMB8 .0 billion in 2009 .,neutral
62 smallcap stocks doubled investor wealth in 2015,positive
SKS Microfinance seen struggling short-term; stock up 9%,positive
"Nifty, Sensex end at all-time closing high on strong inflows",positive
Shanghai stocks reverse losses to close in green,positive
"Matrimony.com, Quick Heal get nod for IPOs; may raise Rs 1k cr",positive
This chart shows that the U.S.-China trade war has dominated discussions since August. https://t.co/gBlWLR2pXc https://t.co/7hJf0UA7sW,neutral
Buying conviction will come at 4525-4540 levels on Nifty: Vijay Bhambwani,positive
$AMGN - Partial response in Amgen brain cancer study https://t.co/6sAXBkTCST,negative
Karur Vysya Bank rallies over 2% on share sale plan,positive
Guargum futures decline over 2% on weak spot cues,negative
Investors cheer Portuguese bank rescue,positive
"Congratulations @PACEUniversity, the 2019 National #CollegeFedChallenge champions! Way to represent the… https://t.co/IqaHvQO6NC",neutral
"Q: How does the virus affect your Fed outlook?

Goldman : It slightly increases the downside risk to our call that... https://t.co/slAWy9i777",neutral
Sberbank of Russia : arranges issue of structured bonds worth RUB1 bn on commercial real e... #SberbankRossii… https://t.co/6hlc3fsrDF,neutral
"Euro, sterling buoyant before central bank meetings",positive
"HPCL, BPCL, IOC, ONGC, OIL can rally up to 22% in next 12 months: Brokerages",positive
Fortis Q2 net loss at Rs 58 crore; CEO resignation accepted,neutral
"South Korean stocks log worst day in 8 weeks, post weekly loss",negative
Commodities including crude oil and copper fell on concerns that the coronavirus would pare Chinese demand for raw… https://t.co/YiE5FCEdPo,negative
"Sebi proposes including family trusts, NBFCs in QIB segment",neutral
"The reveal of the Tesla $TSLA #Cybertruck didn't go quite as expected... but moving on, there's a few specs you sho… https://t.co/wYnwjcjnEF",negative
Divya Gupta appointed CEO of Dentsu Media,neutral
"MF exposure to bank stocks hit record high of Rs 85,000 crore",positive
Loonie dips as Bank of Canada official points out uncertainties,negative
"Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today it will temporarily lay off up to 200 people for a maximum of 90 day in Finland , aiming to achieve cost savings of EUR 1.7 million USD 2m in the second half of 2010 .",negative
Chris Davis' 3rd-Quarter Buys,neutral
"NBFCs look at a healthy fourth quarter despite stress points, Investors may dig into these stocks",positive
FDA accepts Bioepis' application for Avastin biosimilar,positive
Egypt Suez Canal May revenue rises,positive
Minsheng Education : (i) CAPITAL INVESTMENT OF 51% EQUITY INTEREST IN WENDA ELECTRONICS WH... #MinshengEducation… https://t.co/SIMCeMuhNH,neutral
Are Kinross Gold Corporation’s (TSE:K) High Returns Really That Great?,neutral
New Companies Act may hurt non-banking finance companies bond sales,negative
Deceleration in the consumption growth taking toll on the FMCG sector: Dipen Shah,negative
Blue Star climbs 6% as CCI approves merger with group companies,positive
"Hedge Funds Are Souring On AMAG Pharmaceuticals, Inc. (AMAG)",negative
- Cash flow from operating activities before investments was EUR 0.8 -1.2 million .,neutral
"Glenmark, Aurobindo should be part of core portfolio: Ajay Bodke",positive
"Profit after taxes for the period was up to EUR0 .9 m , from EUR0 .01 m last year .",positive
"Panostaja treats its negotiating partners , such as entrepreneurs selling their life s work and newcomer entrepreneurs seeking a career , fairly , justly and according to the law .",neutral
RCF Ltd Q4 net profit up 38.43 per cent,positive
Nifty likely to trade in 7500-7700 range,neutral
The goal is to secure the company 's profitability and competitiveness .,neutral
Unity Infraprojects and  Deepak Fertilisers and Petrochemicals to set up India's first terminal market,neutral
