News Headline,Sentiment
"The pulp production in Finnish Kemij+Ærvi will also be liquidated and about 1,100 employees loose their jobs .",negative
"Plan to list Syngene in August, use IPO proceeds for R&D: Kiran Mazumdar-Shaw",neutral
"Post-integration, Tech Mahindra will be a good buy: Ashit Suri",positive
TajGVK Hotels & Resorts Q4 Net jumps 8-fold to Rs 4.92 crore,positive
"Science, tech investor Kairos Ventures launches second fundraise of the year, could collect up to $250m",neutral
OMC stocks likely to witness profit booking in short term: Deven Choksey,negative
"At Rs 600-625, Adani Enterprises can be a good buy: Ambareesh Baliga",positive
"Private banks, power, oil & gas, auto, tourism to outperform in 2015: Emkay",positive
"An estimated 30 pct of mobile calls are made from the home , and France Telecom hopes that 15 pct of its Orange clients will sign up for the service by the end of 2008 .",neutral
`` We are pleased to deliver the Basware Invoice Automation solution to a major retail company in the US .,positive
"Airtel, Idea, RCom plunge upto 6.6% as Reliance Jio raises 2G auction bar",negative
S&P 500 Vs. Commodity Markets: Relative Valuation. https://t.co/RoLVSOYei0 #markets #finance #trading,neutral
"We can choose the most efficient , best overall value option for our customers already at the bidding stage .",positive
$BLPH - Bellerophon Therapeutics EPS misses by $0.33 https://t.co/foAfyMnyra,negative
"Brixmor Property FFO misses by $0.01, misses on revenue",negative
Arvind Ltd Q2 up 3.56 per cent to Rs 93.26 crore,positive
Turmeric futures fall 1.51 pc on sluggish demand,negative
"No Insurance Policy? Lisa Page Sues FBI, DOJ For ""Unlawful"" Disclosure Of Strozk Texts https://t.co/0nqyroM0jD",neutral
Operating loss amounted to EUR 0.9 mn in the first half of 2006 compared to a profit of EUR 0.5 mn in the first half of 2005 .,negative
Jefferies expects upside potential for Ashok Leyland,positive
The Fed is going to buy ETFs. What does it mean? https://t.co/t0Gh4NVwfQ,neutral
"U.S. retail sales rise 0.2% in November, below forecast",negative
"During the past decade it has gradually divested noncore assets and bought several sports equipment makers , including California-based Fitness Products International and Sparks , Nevada-based ATEC , a leading maker of baseball and softball pitching machines .",positive
Is the global #economy showing signs of growth or catastrophe? SF Fed EVP & Director of Research Sylvain Leduc shar… https://t.co/dWKpFwUrOb,neutral
Renuka stronger performer among sugar stocks: Deepak Mohoni,positive
"Forex, stocks fall to multi-month lows but no panic among Central European markets",negative
"The divestment is in line with the company 's plans to focus on selected growth segments and streamline corporate structure , the company explained .",positive
"- The Group - s profit before taxes was EUR 0,2 7,8 million .",neutral
Here is What Hedge Funds Think About Imperial Oil Limited (IMO),neutral
Recommend Maruti and Tata Motors in auto sector: Jagdish Malkani,positive
Crompton Greaves dips on worries over likely Q3 loss,negative
LVMH and Tiffany & Co. are finally getting together after weeks of anticipation. The French luxury group will pay $… https://t.co/RiGYN8XRMh,neutral
"Monsoon pick-up helps to lower guar, oilseed prices",negative
Rashtriya Ispat Nigam Ltd posts 25% growth in FY14 turnover,positive
$SPY $IWM $TNA - Small caps aim to retake some ground https://t.co/lRTT9N8kdA,neutral
Boeing's stock dives after NTSB recommends 'more robust redesign' of 737-700s,negative
Delta's CEO explains why Wifi isn't better on airplanes https://t.co/7HKHdNyP4Z https://t.co/fF7fvnSUlc,neutral
Validating our fgVoIP client through Symbian Signed represents a significant step forward in accomplishing this goal .,positive
Hexawares stock falls 6% as profit growth comes under pressure,negative
"Eicher, Maruti, Lupin among 6 buy ideas of top brokerages",positive
$SCANX: Gapping down https://t.co/hv5ZhR20Ye,negative
MOIL net profit at Rs 588 cr; stock gains,positive
"According to CEO Kai Telanne , the company 's newspapers achieved the best financial result ever .",positive
"Mining & metal stocks catch global chill, fall up to 5%",negative
"Dollar, euro in tight range as pound drops",negative
"Stock Market Update: Macy's shares slide on retail weakness, potential credit card breach",negative
Ecommerce players find more value off the Street,positive
"In future , the company intends to look for know-how from outside the company and to cooperate with other actors in the sector .",positive
Sovereign wealth funds sell chunk of Indian stocks; oil-rich countries among top sellers,negative
Emami: Delayed monsoon to benefit the company,positive
"Bharat Forge, Bharti Infra may make it to MSCI India",positive
Karvy Financial Services plans to raise around Rs 600 crore from PEs,neutral
Royal Gold (NASDAQ:RGLD) Shareholders Booked A 68% Gain In The Last Five Years,positive
"`` The acquisition of Sampo Bank makes strategic sense for DB , '' says Lindsey Liddell , director of Fitch Ratings 's Financial Institutions Group .",positive
Connectivity Services include outsourced Scan and Capture which transfers paper invoices into electronic format and Basware Business Transactions Service enables the customer to receive and send invoices in an electronic format .,neutral
"Ford shakes up top management, promises faster turnaround",neutral
$TAL - TAL Education -23% after fraud disclosure https://t.co/rj4urxOYLD,negative
"$XAUUSD:CUR $GLD $IAU - Gold closing in on $1,700 https://t.co/dlF56Hes3D",positive
The expanded plant is scheduled to be operational by the middle of October 2009 .,neutral
Aanjaneya has been rising steadily: Deepak Mohoni,positive
Mindtree reports net profit of 4.9 per cent for September quarter,neutral
Brent hovers below $103 as ample supply weighs,negative
The sales of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .,negative
$USO $XLE $OIL - OPEC+ confirms deeper oil production cut; crude oil jumps https://t.co/UCQIZjimV9,positive
Bumble Bee files for bankruptcy after $25 million fine for tuna price fixing https://t.co/nLaDnUUmKh,negative
"Euro Slumps to 4-Month Low Amid Weaker Data, Virus Fallout Fears",negative
BSNL reports operating profit of Rs 672 crore for FY15,positive
KLX Energy to implement cost cuts amid 'abrupt deterioration',neutral
Structured deals involving Nifty options to disappoint investors,negative
The companies have agreed on long-term cooperation to mechanise harvesting in Stora Enso 's eucalyptus plantations in Southern China .,positive
Honeywell reaffirms guidance,neutral
Shoppers Stop net profit falls 53% in Q4,negative
$CPHI big buy block.,positive
Blue Star profit up 36 per cent at Rs 31.01 crore in Q1,positive
Sensex falls as China slip adds to woes,negative
ExxonMobil wins climate change court fight with New York https://t.co/3WQw4XLbqo,positive
"5500 level very difficult to breach in market: Jagdish Malkani, Member, NSE",neutral
Roche's Small Spark Deal Holds a Big Regulatory Warning,neutral
"Euro wobbles before Greek vote, Greek shares tumble",negative
Skechers Announces Record Fourth Quarter Sales of $1.33 Billion and Record Annual Sales of $5.22 Billion in 2019,positive
Jamie Dimon expects fallout from the coronavirus pandemic to include a major economic downturn and stress similar t… https://t.co/OiLhueL7nv,negative
"Until Nifty crosses 8350-8400 zone, markets to remain rangebound: Ashwani Gujral",neutral
"You need to be ready when the window opens up , Rosberg said .",neutral
Pre-market: Nifty seen opening flat in special trading session,neutral
Highlight: “When you don’t have organic growth because of overall economic activity on a global basis kind of being… https://t.co/E9BPwBKx5E,neutral
Amazon is becoming a go-to for bulls - here's the chart now https://t.co/S86h9k7xuI,positive
Wells Fargo offers real-time payments on RTP network,neutral
"Maintain Buy on IOC, BPCL, HPCL: Emkay",positive
"`` The new structure provides better communication , faster decision-making and cost savings , '' Proha said .",positive
"Steel Giant to Axe 3,000 Jobs as Crisis Rips Through Europe",negative
"The days of extraordinary market returns are over, says BlackRock https://t.co/gJu52JoL8J",negative
Most of the increase in net sales was due to the acquisition of Swedish Silva that produces garden tools and boats .,positive
"Under the agreement GeoSentric will provide GyPSii-powered hotel information and reservation services to visitors to China , including such popular cities as Beijing and Shanghai .",positive
"Turkey stocks tumble 6%, lira hits record low amid political uncertainty",negative
Bank of America stock price target raised to $49 from $48 at Oppenheimer,positive
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .",positive
The company expects its net sales in the first half of 2008 to reach the previous year 's level .,positive
"South Mumbai Zaveri bazaar may soon move to a new address, experts proposes to relocate to Panvel",neutral
"GBP/USD, EUR/GBP, USD/CAD – Limited Gains for Euro, U.S. Dolllar",positive
The company 's board of directors would propose a dividend of EUR1 .00 per share for 2005 .,neutral
Wall Street dips in volatile trade; oil prices fall further,negative
"Most North Sea oil output 'in the money', but decom bill looms - Woodmac https://t.co/UwjPYh1W2z https://t.co/iEre6K0kRt",neutral
"The company is in the process of building a new fleet and has placed orders for 10 P-Max tankers of 65,200 dwt .",positive
"Only 11% of quant funds are ahead of their benchmark YTD, underperforming by 3.2ppt: BofA",negative
Sanoma News ' advertising sales decreased by 22 % during the year .,negative
Apple forecasts 100M+ 5G iPhone sales - report,positive
"Sensex, Nifty start strong; Lupin, UltraTech Cement up",positive
In addition the deal includes a call option which will enable Maritim Food AS to increase its holding in Sandanger AS to 51 % in the future .,positive
Markets may consolidate post Budget: Ashwani Gujral,neutral
Yen rises after Bank of Japan holds fire on further easing measures,positive
Infinite Computer FY 11 consolidated net up 35% to Rs 107 crore,positive
TV Today Network Q3 jumps 34.46 per cent to Rs 20.64 crore,positive
"They are responsible for their own operations , customer relationships , and the development of these .",neutral
"Seriously, take a look at this whale of a plane. https://t.co/CshRv6LqlA https://t.co/tAPtOOQisJ",neutral
"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .",negative
"Jewellery stocks glitter, rally 20% as RBI eases gold import curbs to boost exports",positive
Costco price target raised to $330 vs. $320 at BofA Merrill Lynch,positive
The company plans to expand into the international market through its subsidiaries and distributors from 2011 onwards .,positive
Those Who Purchased EOG Resources (NYSE:EOG) Shares A Year Ago Have A 33% Loss To Show For It,negative
Gold futures plunge over 2 per cent on global cues; low spot demand,negative
Atul Ltd is the best bet among the chemical stocks: Avinnash Gorakssakar,positive
The group 's 12-month operating profit grew 31 percent to 337.8 million euros .,positive
"The chilled meat products category led the meat , fish and poultry market in Finland , accounting for a share of 31.4 % .",neutral
GSK raises India unit stake to 75% via open offer,positive
Stakes For Bitcoin Are Highest Since The 2017 Bubble,neutral
Analysts see over 20% upside in Cadila Healthcare after strong Q3 show,positive
Trade Alert - Crude Oil Downside. Read more: https://t.co/oq1RDoKKvI #investing #stockmarket #trading,negative
"LOOK: A landslide in the Italian village of Comune Pieve di Teco left 22 families cut off on Saturday. Debris, dam… https://t.co/0lzOV8hNPz",neutral
"Operating profit totalled EUR 83.0 mn , up from EUR 23.5 mn year-on-year .",positive
Mediaset CEO upbeat on reaching accord with Vivendi,positive
"Gold falls from 2-month high, physical buying lags",negative
Mattel Brings Back Aborted Bond Deal and Doubles Offering Size,neutral
"`` I am very pleased and proud of our performance last year , '' Chief Executive Juha Rantanen said in a statement .",positive
Venus Remedies rallies on getting marketing approval in Switzerland,positive
"Lupin, Cadila, Strides Arcolab, Ipca Laboratories and Biocon are good bets: Ashit Suri",positive
The ` buy ' recommendation was reiterated .,positive
Canada Goose's stock tumbles after revenue outlook slashed as coronavirus has 'material negative impact',negative
Regulatory concerns weighing on largecap pharma stocks: Kunj Bansal,negative
Trump brings a third case over his financial records to the Supreme Court https://t.co/1COXcKDqs7,neutral
Anger Mounts After Wuhan Doctor Dies,neutral
"$BZH (+0.0% pre) Beazer Homes Announces Preliminary Operating Results - BW

https://t.co/k8WmDPkaeC",positive
"$AHC - A. H. Belo halves dividend, cuts capital spending to below $1M https://t.co/Umq8VBgJaZ",negative
"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 .",positive
"The maximum grade of the veneer yield is calculated , based on the dimensions and grades of the veneer products , as well as by iterating the places of the peeling axes and simulating the peeling process .",neutral
The Crypto Daily – Movers and Shakers -15/12/19,neutral
Biggest ever Baltic private equity fund hits final close,neutral
Diluted earnings per share ( EPS ) declined to EUR 0.78 from EUR 1.76 .,negative
"Because the application can be considered as a hacking application , it is classified by F-Secure as riskware .",neutral
ADTRAN declares $0.09 dividend,neutral
"$USA $CRF $SCHX - U.S. is past the peak, economy to reopen shortly - JPMorgan https://t.co/V97lqc11yV",positive
"Graphic video showed a vehicle drive into a crowd of Chilean protesters, where at least 5 were injured https://t.co/HLh8wnGBOk",neutral
"China yuan falls, seen remaining weak in the near term",negative
Unwinding of longs key feature of the stock market in June,neutral
Cipla’s India Arm Will Show Market-Beating Growth In Next Few Quarters: CEO Vohra,positive
Basware finances the acquisition with a bank loan .,neutral
Efforts to support the faltering economy could extend to some form of direct yield curve control. New… https://t.co/Cd4JvxMiXA,neutral
Dapper Labs founder discusses CryptoKitties and digital collectibles,neutral
"RECAP 12/10 Unusual Calls:
$QSR Dec 67.5 C
$OXY Dec13 38.5 C
$CL Mar 75 C
$ARQL Apr 20 C
$LPI Jan 3 C
$JBLU Jan 20… https://t.co/Kg9YOYBDgF",positive
Iranian Strike on U.S. Forces Roils Markets #index #MarketScreener https://t.co/fU5DTtl5Q5 https://t.co/JQHmnd54oH,negative
"April 14, 2014: Mecklai Financial report on rupee",neutral
The solutions will be used for upgrading the networks of a Russian MSO in 37 different cities in Russia .,positive
GS Acquisition : Vertiv Announcement Call Presentation #GS #Stock #MarketScreener https://t.co/AB1CLG5Hfa https://t.co/St0OvagWyy,neutral
Business tax payments will hit a record low this year,negative
WWE® Reports 2019 Results and 2020 Business Outlook,neutral
"Tesla $TSLA with 1400 January 2022 $1280 calls bought to open $33.50 to $36 for around $5M

And with that, I am off... https://t.co/uiJ0iHFoUw",positive
Sensex drops over 100 points from record high; Ranbaxy plunges 20%,negative
Those will be partially offset by a 186 mln eur gain on the sale of its Celbi pulp plant in Portugal .,positive
Bond yields inch lower to 7.96%; seen range-bound,positive
"Can IES Holdings, Inc. (NASDAQ:IESC) Maintain Its Strong Returns?",neutral
The project also implies an underground parking lot for 56 vehicles .,neutral
$IBIO shor-term bottom is in. Loading zone https://t.co/Cw1b46v17J,positive
"Mid-cap, small-cap rally may boost mutual funds inflows",positive
An estimated $400bn is needed each year to reverse declining populations. @OfficialZSL is encouraging sustainable l… https://t.co/h0QlJ4hKCR,neutral
$MDLNF - Centaurus Energy reports Q3 results https://t.co/ZjalIENFaq,neutral
"Drop in TCS scrip wipes out Rs 16,000 crore in investor wealth",negative
Budget 2014: Why ITCs stock gained despite the increase in excise duty on cigarettes,positive
Is Public Storage a Good Dividend Stock Buy?,neutral
NZ dollar hits 1-year low after central bank chief's FX comments,negative
( I&H ) in a move to enhance growth .,positive
"Sensex ends flat, above 25000; Nifty holds 7450",neutral
Astrazeneca Pharma shares plunge over 6% ahead of board meet,negative
Does Your Goal Setting Have 2020 Vision?,neutral
Firmer FTSE outperforms weaker European rivals,positive
"Shriram Transport Finance to raise Rs 1k crore via NCDs to meet lending, redemption requirements",neutral
"Competition, delay in drug approvals may take a toll on pharma co health",negative
Lowe's +5% on raising adjusted operating margin and earnings outlook for FY2019,positive
"Pre-market: Nifty seen opening lower; TCS, RIL eyed",neutral
Banks reduce lending to mills as sugar prices fall,negative
HUL brews plan to open coffee shop; stock down,negative
OIL India September quarter Net drops 5.3 pc to Rs 903.64 crore,negative
Kohl's Q3 same-store sales up 0.4%; FactSet consensus up 0.9%,positive
"II-VI EPS in-line, beats on revenue",positive
Bajaj Auto Q4 net declines to Rs 763.93 crore; 500 per cent dividend,negative
"Stock Market 2020: Goldman presents a gloomy ‘unified government’ scenario
https://t.co/Glvs9wN0uv by @emily_mcck https://t.co/tJEtQCxspQ",negative
Better Buy: Luckin Coffee or Starbucks?,neutral
Sell Ashok Leyland Ltd with a stop loss of Rs 43: Prakash Gaba,negative
Peter Thiel Divides Facebook Internally Over Ad Policy (Radio),negative
My No.1 High-Yield Stock for 2019 Has Returned 53% This Year,neutral
"Structural tailwinds will aid IT companies and IT stocks, says Vinay Khattar",positive
Osian's Art Fund approaches Tribunal against Sebi order,neutral
"Thanks to the internet , consumers compare products more than previously and Finnish companies are not competitive .",negative
The Fed will launch a barrage of programs aimed at helping markets function more efficiently in the wake of the cor… https://t.co/kSh6hJKgyo,neutral
"Dealers said the share was largely hit by investor disappointment about a refining margin of just 9.48 usd per barrel for the quarter and the performance of its shipping unit , which saw EBIT drop to 5 mln eur from 20 mln eur a year amid a fall in volumes and tanker rates .",negative
Trading firms raised early concerns about Barclays' dark pool: Reports,negative
$AQST - Aquestive readies equity offering; shares down 7% after hours https://t.co/mTUhau6lCg,negative
The statutory negotiations at headquarters are part of this decrease .,neutral
Client default fears rise in coriander futures trade,negative
European shares hit 4-1/2 month low on concerns over Iraq,negative
"WATCH: Softbank chief Masayoshi Son and Alibaba founder Jack Ma, two of Asia’s most prominent tech entrepreneurs, t… https://t.co/tpuoNFPYvf",neutral
Pantaloons to be top value creator in brands and apparel space over 3-4 years: Nitin Jain,positive
Cox & Kings Q3 net up 19.39 pc to Rs 23.02 cr,positive
Update: Insurance Australia Group (ASX:IAG) Stock Gained 41% In The Last Three Years,positive
"Cramer sees oil stocks in the 'death knell phase,' says they are the new tobacco https://t.co/6hY7CYl6ob",negative
16 February 2011 - Finnish industrial machinery company Metso Oyj ( HEL : MEO1V ) said today it will deliver minerals processing equipment and basic engineering to Canadian miner Northland Resources ( OSL : NAUR ) ( TSE : NAU ) .,positive
"Good opportunity to buy Reliance, ONGC and Oil India at lower levels: Deven Choksey",positive
Maruti Suzuki could have avoided the mix-up: Prateek Agarwal,neutral
"Citizenship Act: Curfew Relaxed In Guwahati, Parts Of Dibrugarh District ",neutral
Fed's Kaplan says revisiting some stress testing rules could help ease repo  pressures,neutral
Dollar mixed in Asia trading,neutral
Nestle Q3 net up 9.22% at Rs 311.29 crore,positive
"We are honored to be recognized by Gartner as a specialist in Business Process Modeling and Analysis , in the company of many of the largest software vendors in the world .",positive
"In Sweden , there is an oversupply of pharmacies .",negative
"In the final hours of trading, the Dow gave up a 900-point rally and finished the day slightly negative. The S&P 50… https://t.co/ppuBJ5f0vj",negative
The value of the contract is about EUR 27mn .,neutral
"It’s a big week for the U.S. consumer, and not just because of the annual retail extravaganza of Black Friday https://t.co/1vRRvGmpg4",neutral
"Turmeric futures fall 2% on fall in demand, profit booking",negative
Why this bull market may have no teeth left,negative
4 January 2011 - Finnish media company Alma Media Corporation HEL : ALN1V said today its online recruitment service Monster Oy will partner with local newspaper publisher Suomen Lehtiyhtyma in listing job advertisements .,neutral
Cera Sanitaryware Q3 net up 50.18% at Rs 16.16 crore,positive
"Operating profit decreased to nearly EUR 1.7 mn , however .",negative
The shares subscribed will be eligible for trade on the following day from the registration .,neutral
"The reasons behind the estimate include the rise in 2008 rent levels and several fully-leased office and retail properties , which were completed and added to the company 's investment property portfolio .",neutral
"A total of 750,330 new Citycon shares with a nominal value of EUR 1.35 per share were subscribed in December exercising the A-B-C options based on the company 's stock option plan 1999 .",neutral
Kelley Blue Book publisher on Tesla CyberTruck: 'People are going to think about this truck' https://t.co/m1VhRuLX5R https://t.co/cTHboEEJBp,neutral
"After rupee crisis, RBI shores up currency's defences",neutral
LSE says receives 97 per cent take-up for rights issue,neutral
$TOL - Now Is The Time To Build A Position In Toll Brothers. https://t.co/JT5KD745ov #business #finance #economy,positive
Higher tariffs threat weigh on global markets,negative
Lumber Liquidators' stock rallies after CEO Dennis Knowles resigned,positive
Wyeth surges 20%; hits upper limit on merger plans with Pfizer,positive
"Mutual funds create history in August, invest more money than FIIs",positive
$CAT - Caterpillar's Expected Dividend Hike And Buybacks Will Push The Stock Higher. https://t.co/zMJ0Ol3g2w #markets #business #economy,positive
Is Home Depot Stock a Buy?,neutral
Viking Line manages well with its current ferries .,positive
JPMorgan expands private credit group,neutral
"Does Your Retirement Portfolio Hold These 3 Mutual Fund Misfires? - February 07, 2020",neutral
NXP Semi will resume buybacks,positive
"Bharti Airtel prospects don't look bright as of now: Dipan Mehta, Member, BSE & NSE",negative
"Australia shares end a shade firmer, China flash PMI eyed",neutral
Inovalon’s stock renaissance returns CEO to the billionaire club https://t.co/0ebuLqVjDs,neutral
HSIL Q2 net profit moves up 52 pc to Rs 13.93 cr,positive
Blue Star will continue to do better: Sharmila Joshi,positive
"`` P&O Ferries now has a very efficient and powerful vessel for its Dover to Calais route , '' head of the shipbuilder 's Rauma yard , Timo Suistio , said .",positive
"Turmeric, jeera up as demand picks up",positive
Operating profit decreased to EUR 11.2 mn from EUR 16.6 mn .,negative
"Long-term outlook on IT space: Bullish, says Anand Tandon",positive
Margin pressure could impact construction cos' earnings: Avinash Gorakshekar,negative
Investor sentiment will turn in favour of Rupee: Chidambaram,positive
"STORA ENSO , NORSKE SKOG , M-REAL , UPM-KYMMENE Credit Suisse First Boston ( CFSB ) raised the fair value for shares in four of the largest Nordic forestry groups .",positive
"Wall Street ends lower, S&P 500 down for third straight day",negative
"At Ford, $37 billion in the bank and strapped for cash https://t.co/SDSQF3awn5",neutral
Natural Gas Finally Starting To Buckle Against The Broader Market Liquidation. https://t.co/I7Uxy9MOlT #stocks #stockmarket #business,negative
"Hedge Funds Couldn’t Dump AnaptysBio, Inc. (ANAB) Fast Enough",negative
"SpiceJet, Jet Airways jump up to 7 per cent on aviation fuel price cut",positive
$SLCA - U.S. Silica Holdings declares $0.02 dividend https://t.co/wPSnID2UJ5,neutral
Century Textiles & Industries Ltd reports net loss of Rs 4.90 crore in fourth quarter of FY 14,neutral
"A $25 fall in crude is like a $10-billion stimulus for Indian economy, say experts; top stock bets",neutral
UPDATE 1-Brazil's real posts lowest ever close of 4.2061 per dollar,negative
$SGBX holding overnight.....  its a matter of time here... Chart looks perfect.,positive
"Kajaria Ceramics: A good investment, attractively valued",positive
The combined company had pro-forma net sales of 140 mln euro $ 188.9 mln and an operating profit of 13 mln euro $ 17.5 mln for 2006 .,neutral
"Stocks have given back most of their gains, and the Nasdaq has turned negative https://t.co/sXyTbUf0jW",negative
Managing Director Kari Inkinen says that Sponda 's leasing operations developed highly favourably .,positive
CDS can catalyse Indian bond markets: Crisil,neutral
Pfizer Q2 net profit up 33% at Rs 69.59 crore,positive
OncoSec Medical down 13% despite positive TOVA data in TNBC,negative
"Revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 .",negative
Bajaj Finance continues to remain large part of portfolio: Prashasta Seth,positive
"Profit for the period totalled EUR 0.8 mn , down from EUR 1.1 mn in the corresponding period in 2008 .",negative
Good News for Everyone - Private Equity is Set to Grow at the Stock Market's Expense,positive
"Helsingin Uutiset , Vantaan Sanomat and Lansivayla reach some 385,000 readers , or more than 40 % of the consumers in the greater Helsinki region .",positive
"Renewable energy sector likely to attract sea of opportunities; Adani Power, Tata Power top bets",positive
"In the third quarter , net sales increased by 12 % year-on-year to EUR 159.5 million , or by 6 % at comparable currency rates growth .",positive
We are overweight on pharma sector: BP Singh,positive
PMI Survey Comments Signal Calmer Waters Before Possible Coronavirus Storm. https://t.co/XSMHdsOnYV #markets #economy #stocks,positive
U.S. stock market opens lower after hotter-than-expected jobs report,negative
RBIs balancing act amid shaky currency market,negative
What Percentage Of CruzSur Energy Corp. (CVE:CZR) Shares Do Insiders Own?,neutral
"No 'phase two' U.S.-China deal on the horizon, officials say - Reuters

https://t.co/cktQrn4j9f",neutral
Core Molding reports Q3 results,neutral
Robert Shrimsley scours the archives to find a proud history of royal TV humiliation https://t.co/3lC1Gn6HVW,neutral
Gold declines on poor buying amid global sluggishness,negative
"These financing arrangements will enable the company to ensure , in line with its treasury policy , that it has sufficient financial instruments at its disposal for its potential capital requirements .",positive
"Introducing Highway Holdings (NASDAQ:HIHO), The Stock That Slid 59% In The Last Year",negative
Oil rises for third day as coronavirus impact may spur output cuts #economy #MarketScreener https://t.co/8mQEa5vMRv https://t.co/AuaBTevMHr,positive
Won leads Asia FX losses as Fed seen hawkish,negative
"Rupee plummets to 7-month low, down 38 paise to end at 61.53 vs US dollar",negative
Rosenberg to Leave Gluskin Sheff to Start Research Firm,neutral
FTSE hit by falls at banks and miners,negative
"Profit after taxes was EUR 0.1 mn , compared to EUR -0.4 mn the previous year .",positive
Stocks This Week: Buy Nike And Autodesk,positive
CommScope redeeming $100M in 5% notes,neutral
"Growth worries grip stock markets, crude oil",negative
Incap Contract Manufacturing Services Private Limited has inked agreements with six new customers in India .,positive
ICE profit drops 27% on weak growth in transaction and clearing unit,negative
$PFSI: PennyMac announces new servicing advance financing; Structure enhancement completed with Ginnie Mae to allow… https://t.co/BfQBE7n3AH,neutral
Are you guilty of financial infidelity? Here’s how to fix money habits that could be standing in the way of your lo… https://t.co/bqPOIyHKBj,neutral
"On top of that , the US Commerce Department published worse-than-expected construction spending figures for November .",negative
Ulefos Group is the leading supplier of manhole covers in the Nordic countries .,neutral
EPS grew to 0.04 eur from 0.02 eur .,positive
Corbus Pharma down 13% premarket after pricing equity offering,negative
Multibaggers: Midcaps that can rally 80-150% in long term,positive
What To Know Before Buying Flushing Financial Corporation (NASDAQ:FFIC) For Its Dividend,neutral
Sensex makes fresh life high; top 15 stocks in focus,positive
"In this case , the effect would be negative in Finland .",negative
Almond declines on subdued demand,negative
"Nikkei hits 5-mth high on Federal  policy hopes, China PMI",positive
U.S. gasoline futures tumbled to their lowest level since 1999-with some pump prices already below $1-as coronaviru… https://t.co/Tt9W1qMrJj,negative
TVS Motor Q2 net jumps over two-fold at Rs 54.78 crore,positive
Liberty Shoes Q3 net up 30.76% at Rs 3.40 crore,positive
Bosch: Automotive business pulls down revenues and profits,negative
"Comparable sales missed estimates at Home Depot, shares down 4.6% premarket",negative
Puxin reports Q3 results,neutral
"Copper weakens in futures trade on global cues, subdued demand",negative
British pound hits 14-month low after dovish BoE report,negative
Almond prices decline on reduced offtake,negative
Insider Weekends: John Malone Purchases $75 Million Of Discovery. Get more updates here: https://t.co/LViwlOMqpM… https://t.co/Z5a4sKLcRI,neutral
Edible Oil prices to come down,negative
"8,160-8,250 on Nifty could be a good region to sell into markets: Ashwani Gujral",negative
Foxconn Interconnect Technology : Renewal of Continuing Connected Transactions - New Conti...… https://t.co/ni0Mg3aCxf,neutral
Lackluster U.S. retail sales cast shadow on fourth-quarter economic growth,negative
The company plans to increase the unit 's specialist staff to several dozen -- depending on the market situation during 2010 .,neutral
Camlin Fine Science will see 60-70% jump in revenues in coming years: Daljeet Singh Kohli,positive
"Riskier investments, including junk bonds and nongovernment-backed mortgages, are being left behind as markets atte… https://t.co/8uiVDNWl5b",negative
Insurance stocks pare gains after 7% gains; here's why rally couldn't sustain,positive
"In banking , Sampo A was unchanged at 14.24 eur and Nordea rose 0.42 pct to 9.51 eur .",positive
Oil expert: 'We're looking at a worst case scenario of a $41 a barrel' https://t.co/mTxDKbjfej by @GreteSuarez https://t.co/I9FfdG1OxC,negative
Zinc futures soften 0.67 pc on global cues,negative
"European shares hit 13-month low on growth, deflation worries",negative
"So far , Mr. Galvan he has been able to avoid laying off workers .",positive
Bearish on FMCG: IV Subramaniam,negative
"State Bank of India Q3 net profit down 34% to Rs 2234 crore, lags estimates",negative
"In the Baltic countries , development of operations and reorganisation continued , and non-recurring items related to the takeover process lowered earnings .",negative
Precedex is approved for IV sedation of initially intubated and mechanically ventilated patients in intensive care .,positive
"Votorantim Celulose e Papel ( VCP ) is part of the Votorantim Group , a major Brazilian conglomerate .",neutral
Sell Yes Bank Ltd with target price of Rs 290: Ashwani Gujral,negative
Encounter Resources : AGM Chair Address and Presentation #EncounterResources #Stock #MarketScreener… https://t.co/kptkwzjKfZ,neutral
Hedge funds give up betting on oil as prices continue to tumble,negative
Nokia was up 0.12 pct to 16.70 eur after kicking off the morning in negative territory .,positive
The contract will take effect in 2009 for a five or ten year period .,neutral
Is Aphria Stock a Buy?,neutral
Hyundai outbids Samsung to pay sky-high $10 billion for land in South Korea's Gangnam,neutral
"FTSE edges lower, Next weather warning hits retailers",negative
Rate cut hopes make traders bullish on Bank Nifty,positive
"India, the third fastest growing investor in the US",neutral
Dow futures pare gains as Home Depot's stock sinks 5% after third-quarter earnings,negative
$UNG $CHK $RRC - Natural gas hits the skids on warm winter weather outlook https://t.co/WZRJoML1jT,negative
Kansai Nerolac Paints Q1 net down 4% at Rs 61 cr,negative
Patni Computers zooms 8 pc on stake sale buzz,positive
"Gold dips for sixth day on sustained selling, global cues",negative
"Jagran Prakashan a value pick, may offer 15-20% on upside: Avinnash Gorakssakar",positive
$PEP - PepsiCo declares $0.955 dividend https://t.co/EoWLvxBD1T,neutral
